n = 5
  |V|   |E|   deg   Gen Set   alpha   sigma
  25    75    6     [4, 7, 12]                         8       1
  25    75    6     [4, 8, 9]                          7       1
  25    75    6     [4, 8, 11]                         7       1
  25    75    6     [4, 8, 12]                         6       1
  25    75    6     [4, 9, 11]                         10      2
  25    75    6     [4, 9, 12]                         6       1
  25    75    6     [4, 11, 12]                        8       1
  25    75    6     [6, 7, 8]                          9       1
  25    75    6     [6, 7, 9]                          7       1
  25    75    6     [6, 7, 11]                         8       1
  25    75    6     [6, 7, 12]                         6       1
  25    75    6     [6, 8, 9]                          7       1
  25    75    6     [6, 8, 11]                         6       1
  25    75    6     [6, 8, 12]                         7       1
  25    75    6     [6, 9, 11]                         10      2
  25    75    6     [6, 9, 12]                         8       1
  25    75    6     [6, 11, 12]                        7       1
  25    75    6     [7, 8, 9]                          7       1
  25    75    6     [7, 8, 11]                         7       1
  25    75    6     [7, 8, 12]                         10      2
  25    75    6     [7, 9, 11]                         7       1
  25    75    6     [7, 9, 12]                         7       1
  25    75    6     [7, 11, 12]                        7       1
  25    75    6     [8, 9, 11]                         8       1
  25    75    6     [8, 9, 12]                         8       1
  25    75    6     [8, 11, 12]                        8       1
  25    75    6     [9, 11, 12]                        9       1
  25    100   8     [1, 2, 3, 4]                       5       1
  25    100   8     [1, 2, 3, 6]                       6       1
  25    100   8     [1, 2, 3, 7]                       6       1
  25    100   8     [1, 2, 3, 8]                       5       1
  25    100   8     [1, 2, 3, 9]                       5       1
  25    100   8     [1, 2, 3, 11]                      6       1
  25    100   8     [1, 2, 3, 12]                      5       1
  25    100   8     [1, 2, 4, 6]                       5       1
  25    100   8     [1, 2, 4, 7]                       7       1
  25    100   8     [1, 2, 4, 8]                       7       1
  25    100   8     [1, 2, 4, 9]                       6       1
  25    100   8     [1, 2, 4, 11]                      7       1
  25    100   8     [1, 2, 4, 12]                      7       1
  25    100   8     [1, 2, 6, 7]                       6       1
  25    100   8     [1, 2, 6, 8]                       6       1
  25    100   8     [1, 2, 6, 9]                       7       1
  25    100   8     [1, 2, 6, 11]                      6       1
  25    100   8     [1, 2, 6, 12]                      7       1
  25    100   8     [1, 2, 7, 8]                       6       1
  25    100   8     [1, 2, 7, 9]                       6       1
  25    100   8     [1, 2, 7, 11]                      6       1
  25    100   8     [1, 2, 7, 12]                      7       1
  25    100   8     [1, 2, 8, 9]                       6       1
  25    100   8     [1, 2, 8, 11]                      8       1
  25    100   8     [1, 2, 8, 12]                      6       1
  25    100   8     [1, 2, 9, 11]                      6       1
  25    100   8     [1, 2, 9, 12]                      7       1
  25    100   8     [1, 2, 11, 12]                     5       1
  25    100   8     [1, 3, 4, 6]                       6       1
  25    100   8     [1, 3, 4, 7]                       5       1
  25    100   8     [1, 3, 4, 8]                       6       1
  25    100   8     [1, 3, 4, 9]                       6       1
  25    100   8     [1, 3, 4, 11]                      6       1
  25    100   8     [1, 3, 4, 12]                      6       1
  25    100   8     [1, 3, 6, 7]                       6       1
  25    100   8     [1, 3, 6, 8]                       8       1
  25    100   8     [1, 3, 6, 9]                       5       1
  25    100   8     [1, 3, 6, 11]                      6       1
  25    100   8     [1, 3, 6, 12]                      7       1
  25    100   8     [1, 3, 7, 8]                       6       1
  25    100   8     [1, 3, 7, 9]                       8       1
  25    100   8     [1, 3, 7, 11]                      7       1
  25    100   8     [1, 3, 7, 12]                      6       1
  25    100   8     [1, 3, 8, 9]                       5       1
  25    100   8     [1, 3, 8, 11]                      5       1
  25    100   8     [1, 3, 8, 12]                      7       1
  25    100   8     [1, 3, 9, 11]                      7       1
  25    100   8     [1, 3, 9, 12]                      6       1
  25    100   8     [1, 3, 11, 12]                     6       1
  25    100   8     [1, 4, 6, 7]                       6       1
  25    100   8     [1, 4, 6, 8]                       6       1
  25    100   8     [1, 4, 6, 9]                       10      2
  25    100   8     [1, 4, 6, 11]                      10      2
  25    100   8     [1, 4, 6, 12]                      6       1
  25    100   8     [1, 4, 7, 8]                       6       1
  25    100   8     [1, 4, 7, 9]                       6       1
  25    100   8     [1, 4, 7, 11]                      6       1
  25    100   8     [1, 4, 7, 12]                      8       1
  25    100   8     [1, 4, 8, 9]                       5       1
  25    100   8     [1, 4, 8, 11]                      7       1
  25    100   8     [1, 4, 8, 12]                      6       1
  25    100   8     [1, 4, 9, 11]                      10      2
  25    100   8     [1, 4, 9, 12]                      6       1
  25    100   8     [1, 4, 11, 12]                     5       1
  25    100   8     [1, 6, 7, 8]                       5       1
  25    100   8     [1, 6, 7, 9]                       6       1
  25    100   8     [1, 6, 7, 11]                      6       1
  25    100   8     [1, 6, 7, 12]                      5       1
  25    100   8     [1, 6, 8, 9]                       6       1
  25    100   8     [1, 6, 8, 11]                      6       1
  25    100   8     [1, 6, 8, 12]                      7       1
  25    100   8     [1, 6, 9, 11]                      10      2
  25    100   8     [1, 6, 9, 12]                      7       1
  25    100   8     [1, 6, 11, 12]                     5       1
  25    100   8     [1, 7, 8, 9]                       5       1
  25    100   8     [1, 7, 8, 11]                      6       1
  25    100   8     [1, 7, 8, 12]                      6       1
  25    100   8     [1, 7, 9, 11]                      7       1
  25    100   8     [1, 7, 9, 12]                      6       1
  25    100   8     [1, 7, 11, 12]                     6       1
  25    100   8     [1, 8, 9, 11]                      5       1
  25    100   8     [1, 8, 9, 12]                      6       1
  25    100   8     [1, 8, 11, 12]                     5       1
  25    100   8     [1, 9, 11, 12]                     6       1
  25    100   8     [2, 3, 4, 6]                       6       1
  25    100   8     [2, 3, 4, 7]                       6       1
  25    100   8     [2, 3, 4, 8]                       7       1
  25    100   8     [2, 3, 4, 9]                       8       1
  25    100   8     [2, 3, 4, 11]                      6       1
  25    100   8     [2, 3, 4, 12]                      6       1
  25    100   8     [2, 3, 6, 7]                       7       1
  25    100   8     [2, 3, 6, 8]                       6       1
  25    100   8     [2, 3, 6, 9]                       5       1
  25    100   8     [2, 3, 6, 11]                      7       1
  25    100   8     [2, 3, 6, 12]                      6       1
  25    100   8     [2, 3, 7, 8]                       10      2
  25    100   8     [2, 3, 7, 9]                       5       1
  25    100   8     [2, 3, 7, 11]                      7       1
  25    100   8     [2, 3, 7, 12]                      10      2
  25    100   8     [2, 3, 8, 9]                       7       1
  25    100   8     [2, 3, 8, 11]                      6       1
  25    100   8     [2, 3, 8, 12]                      10      2
  25    100   8     [2, 3, 9, 11]                      6       1
  25    100   8     [2, 3, 9, 12]                      6       1
  25    100   8     [2, 3, 11, 12]                     6       1
  25    100   8     [2, 4, 6, 7]                       5       1
  25    100   8     [2, 4, 6, 8]                       5       1
  25    100   8     [2, 4, 6, 9]                       5       1
  25    100   8     [2, 4, 6, 11]                      6       1
  25    100   8     [2, 4, 6, 12]                      6       1
  25    100   8     [2, 4, 7, 8]                       6       1
  25    100   8     [2, 4, 7, 9]                       6       1
  25    100   8     [2, 4, 7, 11]                      6       1
  25    100   8     [2, 4, 7, 12]                      7       1
  25    100   8     [2, 4, 8, 9]                       7       1
  25    100   8     [2, 4, 8, 11]                      7       1
  25    100   8     [2, 4, 8, 12]                      5       1
  25    100   8     [2, 4, 9, 11]                      6       1
  25    100   8     [2, 4, 9, 12]                      6       1
  25    100   8     [2, 4, 11, 12]                     6       1
  25    100   8     [2, 6, 7, 8]                       6       1
  25    100   8     [2, 6, 7, 9]                       5       1
  25    100   8     [2, 6, 7, 11]                      8       1
  25    100   8     [2, 6, 7, 12]                      5       1
  25    100   8     [2, 6, 8, 9]                       6       1
  25    100   8     [2, 6, 8, 11]                      5       1
  25    100   8     [2, 6, 8, 12]                      6       1
  25    100   8     [2, 6, 9, 11]                      6       1
  25    100   8     [2, 6, 9, 12]                      8       1
  25    100   8     [2, 6, 11, 12]                     6       1
  25    100   8     [2, 7, 8, 9]                       5       1
  25    100   8     [2, 7, 8, 11]                      6       1
  25    100   8     [2, 7, 8, 12]                      10      2
  25    100   8     [2, 7, 9, 11]                      5       1
  25    100   8     [2, 7, 9, 12]                      6       1
  25    100   8     [2, 7, 11, 12]                     6       1
  25    100   8     [2, 8, 9, 11]                      6       1
  25    100   8     [2, 8, 9, 12]                      6       1
  25    100   8     [2, 8, 11, 12]                     6       1
  25    100   8     [2, 9, 11, 12]                     5       1
  25    100   8     [3, 4, 6, 7]                       6       1
  25    100   8     [3, 4, 6, 8]                       6       1
  25    100   8     [3, 4, 6, 9]                       6       1
  25    100   8     [3, 4, 6, 11]                      7       1
  25    100   8     [3, 4, 6, 12]                      7       1
  25    100   8     [3, 4, 7, 8]                       6       1
  25    100   8     [3, 4, 7, 9]                       6       1
  25    100   8     [3, 4, 7, 11]                      5       1
  25    100   8     [3, 4, 7, 12]                      6       1
  25    100   8     [3, 4, 8, 9]                       7       1
  25    100   8     [3, 4, 8, 11]                      6       1
  25    100   8     [3, 4, 8, 12]                      6       1
  25    100   8     [3, 4, 9, 11]                      6       1
  25    100   8     [3, 4, 9, 12]                      5       1
  25    100   8     [3, 4, 11, 12]                     8       1
  25    100   8     [3, 6, 7, 8]                       6       1
  25    100   8     [3, 6, 7, 9]                       6       1
  25    100   8     [3, 6, 7, 11]                      7       1
  25    100   8     [3, 6, 7, 12]                      5       1
  25    100   8     [3, 6, 8, 9]                       6       1
  25    100   8     [3, 6, 8, 11]                      5       1
  25    100   8     [3, 6, 8, 12]                      7       1
  25    100   8     [3, 6, 9, 11]                      5       1
  25    100   8     [3, 6, 9, 12]                      5       1
  25    100   8     [3, 6, 11, 12]                     7       1
  25    100   8     [3, 7, 8, 9]                       6       1
  25    100   8     [3, 7, 8, 11]                      5       1
  25    100   8     [3, 7, 8, 12]                      10      2
  25    100   8     [3, 7, 9, 11]                      7       1
  25    100   8     [3, 7, 9, 12]                      6       1
  25    100   8     [3, 7, 11, 12]                     6       1
  25    100   8     [3, 8, 9, 11]                      6       1
  25    100   8     [3, 8, 9, 12]                      6       1
  25    100   8     [3, 8, 11, 12]                     5       1
  25    100   8     [3, 9, 11, 12]                     6       1
  25    100   8     [4, 6, 7, 8]                       8       1
  25    100   8     [4, 6, 7, 9]                       7       1
  25    100   8     [4, 6, 7, 11]                      5       1
  25    100   8     [4, 6, 7, 12]                      5       1
  25    100   8     [4, 6, 8, 9]                       7       1
  25    100   8     [4, 6, 8, 11]                      6       1
  25    100   8     [4, 6, 8, 12]                      6       1
  25    100   8     [4, 6, 9, 11]                      10      2
  25    100   8     [4, 6, 9, 12]                      6       1
  25    100   8     [4, 6, 11, 12]                     7       1
  25    100   8     [4, 7, 8, 9]                       7       1
  25    100   8     [4, 7, 8, 11]                      6       1
  25    100   8     [4, 7, 8, 12]                      5       1
  25    100   8     [4, 7, 9, 11]                      5       1
  25    100   8     [4, 7, 9, 12]                      6       1
  25    100   8     [4, 7, 11, 12]                     5       1
  25    100   8     [4, 8, 9, 11]                      6       1
  25    100   8     [4, 8, 9, 12]                      5       1
  25    100   8     [4, 8, 11, 12]                     5       1
  25    100   8     [4, 9, 11, 12]                     6       1
  25    100   8     [6, 7, 8, 9]                       7       1
  25    100   8     [6, 7, 8, 11]                      6       1
  25    100   8     [6, 7, 8, 12]                      6       1
  25    100   8     [6, 7, 9, 11]                      6       1
  25    100   8     [6, 7, 9, 12]                      6       1
  25    100   8     [6, 7, 11, 12]                     6       1
  25    100   8     [6, 8, 9, 11]                      6       1
  25    100   8     [6, 8, 9, 12]                      6       1
  25    100   8     [6, 8, 11, 12]                     6       1
  25    100   8     [6, 9, 11, 12]                     6       1
  25    100   8     [7, 8, 9, 11]                      7       1
  25    100   8     [7, 8, 9, 12]                      7       1
  25    100   8     [7, 8, 11, 12]                     7       1
  25    100   8     [7, 9, 11, 12]                     7       1
  25    100   8     [8, 9, 11, 12]                     8       1
  25    125   10    [1, 2, 3, 4, 6]                    5       1
  25    125   10    [1, 2, 3, 4, 7]                    5       1
  25    125   10    [1, 2, 3, 4, 8]                    5       1
  25    125   10    [1, 2, 3, 4, 9]                    5       1
  25    125   10    [1, 2, 3, 4, 11]                   5       1
  25    125   10    [1, 2, 3, 4, 12]                   5       1
  25    125   10    [1, 2, 3, 6, 7]                    6       1
  25    125   10    [1, 2, 3, 6, 8]                    5       1
  25    125   10    [1, 2, 3, 6, 9]                    5       1
  25    125   10    [1, 2, 3, 6, 11]                   6       1
  25    125   10    [1, 2, 3, 6, 12]                   5       1
  25    125   10    [1, 2, 3, 7, 8]                    5       1
  25    125   10    [1, 2, 3, 7, 9]                    5       1
  25    125   10    [1, 2, 3, 7, 11]                   6       1
  25    125   10    [1, 2, 3, 7, 12]                   5       1
  25    125   10    [1, 2, 3, 8, 9]                    5       1
  25    125   10    [1, 2, 3, 8, 11]                   5       1
  25    125   10    [1, 2, 3, 8, 12]                   5       1
  25    125   10    [1, 2, 3, 9, 11]                   5       1
  25    125   10    [1, 2, 3, 9, 12]                   5       1
  25    125   10    [1, 2, 3, 11, 12]                  5       1
  25    125   10    [1, 2, 4, 6, 7]                    5       1
  25    125   10    [1, 2, 4, 6, 8]                    5       1
  25    125   10    [1, 2, 4, 6, 9]                    5       1
  25    125   10    [1, 2, 4, 6, 11]                   5       1
  25    125   10    [1, 2, 4, 6, 12]                   5       1
  25    125   10    [1, 2, 4, 7, 8]                    6       1
  25    125   10    [1, 2, 4, 7, 9]                    6       1
  25    125   10    [1, 2, 4, 7, 11]                   6       1
  25    125   10    [1, 2, 4, 7, 12]                   7       1
  25    125   10    [1, 2, 4, 8, 9]                    5       1
  25    125   10    [1, 2, 4, 8, 11]                   7       1
  25    125   10    [1, 2, 4, 8, 12]                   5       1
  25    125   10    [1, 2, 4, 9, 11]                   5       1
  25    125   10    [1, 2, 4, 9, 12]                   6       1
  25    125   10    [1, 2, 4, 11, 12]                  5       1
  25    125   10    [1, 2, 6, 7, 8]                    5       1
  25    125   10    [1, 2, 6, 7, 9]                    5       1
  25    125   10    [1, 2, 6, 7, 11]                   6       1
  25    125   10    [1, 2, 6, 7, 12]                   5       1
  25    125   10    [1, 2, 6, 8, 9]                    6       1
  25    125   10    [1, 2, 6, 8, 11]                   5       1
  25    125   10    [1, 2, 6, 8, 12]                   6       1
  25    125   10    [1, 2, 6, 9, 11]                   6       1
  25    125   10    [1, 2, 6, 9, 12]                   7       1
  25    125   10    [1, 2, 6, 11, 12]                  5       1
  25    125   10    [1, 2, 7, 8, 9]                    5       1
  25    125   10    [1, 2, 7, 8, 11]                   6       1
  25    125   10    [1, 2, 7, 8, 12]                   5       1
  25    125   10    [1, 2, 7, 9, 11]                   5       1
  25    125   10    [1, 2, 7, 9, 12]                   6       1
  25    125   10    [1, 2, 7, 11, 12]                  5       1
  25    125   10    [1, 2, 8, 9, 11]                   5       1
  25    125   10    [1, 2, 8, 9, 12]                   6       1
  25    125   10    [1, 2, 8, 11, 12]                  5       1
  25    125   10    [1, 2, 9, 11, 12]                  5       1
  25    125   10    [1, 3, 4, 6, 7]                    5       1
  25    125   10    [1, 3, 4, 6, 8]                    6       1
  25    125   10    [1, 3, 4, 6, 9]                    5       1
  25    125   10    [1, 3, 4, 6, 11]                   5       1
  25    125   10    [1, 3, 4, 6, 12]                   6       1
  25    125   10    [1, 3, 4, 7, 8]                    5       1
  25    125   10    [1, 3, 4, 7, 9]                    5       1
  25    125   10    [1, 3, 4, 7, 11]                   5       1
  25    125   10    [1, 3, 4, 7, 12]                   5       1
  25    125   10    [1, 3, 4, 8, 9]                    5       1
  25    125   10    [1, 3, 4, 8, 11]                   5       1
  25    125   10    [1, 3, 4, 8, 12]                   6       1
  25    125   10    [1, 3, 4, 9, 11]                   6       1
  25    125   10    [1, 3, 4, 9, 12]                   5       1
  25    125   10    [1, 3, 4, 11, 12]                  5       1
  25    125   10    [1, 3, 6, 7, 8]                    5       1
  25    125   10    [1, 3, 6, 7, 9]                    5       1
  25    125   10    [1, 3, 6, 7, 11]                   6       1
  25    125   10    [1, 3, 6, 7, 12]                   5       1
  25    125   10    [1, 3, 6, 8, 9]                    5       1
  25    125   10    [1, 3, 6, 8, 11]                   5       1
  25    125   10    [1, 3, 6, 8, 12]                   7       1
  25    125   10    [1, 3, 6, 9, 11]                   5       1
  25    125   10    [1, 3, 6, 9, 12]                   5       1
  25    125   10    [1, 3, 6, 11, 12]                  5       1
  25    125   10    [1, 3, 7, 8, 9]                    5       1
  25    125   10    [1, 3, 7, 8, 11]                   5       1
  25    125   10    [1, 3, 7, 8, 12]                   6       1
  25    125   10    [1, 3, 7, 9, 11]                   7       1
  25    125   10    [1, 3, 7, 9, 12]                   6       1
  25    125   10    [1, 3, 7, 11, 12]                  6       1
  25    125   10    [1, 3, 8, 9, 11]                   5       1
  25    125   10    [1, 3, 8, 9, 12]                   5       1
  25    125   10    [1, 3, 8, 11, 12]                  5       1
  25    125   10    [1, 3, 9, 11, 12]                  6       1
  25    125   10    [1, 4, 6, 7, 8]                    5       1
  25    125   10    [1, 4, 6, 7, 9]                    6       1
  25    125   10    [1, 4, 6, 7, 11]                   5       1
  25    125   10    [1, 4, 6, 7, 12]                   5       1
  25    125   10    [1, 4, 6, 8, 9]                    5       1
  25    125   10    [1, 4, 6, 8, 11]                   6       1
  25    125   10    [1, 4, 6, 8, 12]                   6       1
  25    125   10    [1, 4, 6, 9, 11]                   10      3
  25    125   10    [1, 4, 6, 9, 12]                   5       1
  25    125   10    [1, 4, 6, 11, 12]                  5       1
  25    125   10    [1, 4, 7, 8, 9]                    5       1
  25    125   10    [1, 4, 7, 8, 11]                   6       1
  25    125   10    [1, 4, 7, 8, 12]                   5       1
  25    125   10    [1, 4, 7, 9, 11]                   5       1
  25    125   10    [1, 4, 7, 9, 12]                   6       1
  25    125   10    [1, 4, 7, 11, 12]                  5       1
  25    125   10    [1, 4, 8, 9, 11]                   5       1
  25    125   10    [1, 4, 8, 9, 12]                   5       1
  25    125   10    [1, 4, 8, 11, 12]                  5       1
  25    125   10    [1, 4, 9, 11, 12]                  5       1
  25    125   10    [1, 6, 7, 8, 9]                    5       1
  25    125   10    [1, 6, 7, 8, 11]                   5       1
  25    125   10    [1, 6, 7, 8, 12]                   5       1
  25    125   10    [1, 6, 7, 9, 11]                   5       1
  25    125   10    [1, 6, 7, 9, 12]                   5       1
  25    125   10    [1, 6, 7, 11, 12]                  5       1
  25    125   10    [1, 6, 8, 9, 11]                   5       1
  25    125   10    [1, 6, 8, 9, 12]                   6       1
  25    125   10    [1, 6, 8, 11, 12]                  5       1
  25    125   10    [1, 6, 9, 11, 12]                  5       1
  25    125   10    [1, 7, 8, 9, 11]                   5       1
  25    125   10    [1, 7, 8, 9, 12]                   5       1
  25    125   10    [1, 7, 8, 11, 12]                  5       1
  25    125   10    [1, 7, 9, 11, 12]                  6       1
  25    125   10    [1, 8, 9, 11, 12]                  5       1
  25    125   10    [2, 3, 4, 6, 7]                    5       1
  25    125   10    [2, 3, 4, 6, 8]                    5       1
  25    125   10    [2, 3, 4, 6, 9]                    5       1
  25    125   10    [2, 3, 4, 6, 11]                   6       1
  25    125   10    [2, 3, 4, 6, 12]                   6       1
  25    125   10    [2, 3, 4, 7, 8]                    5       1
  25    125   10    [2, 3, 4, 7, 9]                    5       1
  25    125   10    [2, 3, 4, 7, 11]                   5       1
  25    125   10    [2, 3, 4, 7, 12]                   6       1
  25    125   10    [2, 3, 4, 8, 9]                    7       1
  25    125   10    [2, 3, 4, 8, 11]                   6       1
  25    125   10    [2, 3, 4, 8, 12]                   5       1
  25    125   10    [2, 3, 4, 9, 11]                   6       1
  25    125   10    [2, 3, 4, 9, 12]                   5       1
  25    125   10    [2, 3, 4, 11, 12]                  6       1
  25    125   10    [2, 3, 6, 7, 8]                    6       1
  25    125   10    [2, 3, 6, 7, 9]                    5       1
  25    125   10    [2, 3, 6, 7, 11]                   7       1
  25    125   10    [2, 3, 6, 7, 12]                   5       1
  25    125   10    [2, 3, 6, 8, 9]                    5       1
  25    125   10    [2, 3, 6, 8, 11]                   5       1
  25    125   10    [2, 3, 6, 8, 12]                   5       1
  25    125   10    [2, 3, 6, 9, 11]                   5       1
  25    125   10    [2, 3, 6, 9, 12]                   5       1
  25    125   10    [2, 3, 6, 11, 12]                  6       1
  25    125   10    [2, 3, 7, 8, 9]                    5       1
  25    125   10    [2, 3, 7, 8, 11]                   5       1
  25    125   10    [2, 3, 7, 8, 12]                   10      3
  25    125   10    [2, 3, 7, 9, 11]                   5       1
  25    125   10    [2, 3, 7, 9, 12]                   5       1
  25    125   10    [2, 3, 7, 11, 12]                  5       1
  25    125   10    [2, 3, 8, 9, 11]                   6       1
  25    125   10    [2, 3, 8, 9, 12]                   6       1
  25    125   10    [2, 3, 8, 11, 12]                  5       1
  25    125   10    [2, 3, 9, 11, 12]                  5       1
  25    125   10    [2, 4, 6, 7, 8]                    5       1
  25    125   10    [2, 4, 6, 7, 9]                    5       1
  25    125   10    [2, 4, 6, 7, 11]                   5       1
  25    125   10    [2, 4, 6, 7, 12]                   5       1
  25    125   10    [2, 4, 6, 8, 9]                    5       1
  25    125   10    [2, 4, 6, 8, 11]                   5       1
  25    125   10    [2, 4, 6, 8, 12]                   5       1
  25    125   10    [2, 4, 6, 9, 11]                   5       1
  25    125   10    [2, 4, 6, 9, 12]                   5       1
  25    125   10    [2, 4, 6, 11, 12]                  6       1
  25    125   10    [2, 4, 7, 8, 9]                    5       1
  25    125   10    [2, 4, 7, 8, 11]                   6       1
  25    125   10    [2, 4, 7, 8, 12]                   5       1
  25    125   10    [2, 4, 7, 9, 11]                   5       1
  25    125   10    [2, 4, 7, 9, 12]                   6       1
  25    125   10    [2, 4, 7, 11, 12]                  5       1
  25    125   10    [2, 4, 8, 9, 11]                   6       1
  25    125   10    [2, 4, 8, 9, 12]                   5       1
  25    125   10    [2, 4, 8, 11, 12]                  5       1
  25    125   10    [2, 4, 9, 11, 12]                  5       1
  25    125   10    [2, 6, 7, 8, 9]                    5       1
  25    125   10    [2, 6, 7, 8, 11]                   5       1
  25    125   10    [2, 6, 7, 8, 12]                   5       1
  25    125   10    [2, 6, 7, 9, 11]                   5       1
  25    125   10    [2, 6, 7, 9, 12]                   5       1
  25    125   10    [2, 6, 7, 11, 12]                  5       1
  25    125   10    [2, 6, 8, 9, 11]                   5       1
  25    125   10    [2, 6, 8, 9, 12]                   6       1
  25    125   10    [2, 6, 8, 11, 12]                  5       1
  25    125   10    [2, 6, 9, 11, 12]                  5       1
  25    125   10    [2, 7, 8, 9, 11]                   5       1
  25    125   10    [2, 7, 8, 9, 12]                   5       1
  25    125   10    [2, 7, 8, 11, 12]                  6       1
  25    125   10    [2, 7, 9, 11, 12]                  5       1
  25    125   10    [2, 8, 9, 11, 12]                  5       1
  25    125   10    [3, 4, 6, 7, 8]                    6       1
  25    125   10    [3, 4, 6, 7, 9]                    6       1
  25    125   10    [3, 4, 6, 7, 11]                   5       1
  25    125   10    [3, 4, 6, 7, 12]                   5       1
  25    125   10    [3, 4, 6, 8, 9]                    6       1
  25    125   10    [3, 4, 6, 8, 11]                   5       1
  25    125   10    [3, 4, 6, 8, 12]                   6       1
  25    125   10    [3, 4, 6, 9, 11]                   5       1
  25    125   10    [3, 4, 6, 9, 12]                   5       1
  25    125   10    [3, 4, 6, 11, 12]                  7       1
  25    125   10    [3, 4, 7, 8, 9]                    6       1
  25    125   10    [3, 4, 7, 8, 11]                   5       1
  25    125   10    [3, 4, 7, 8, 12]                   5       1
  25    125   10    [3, 4, 7, 9, 11]                   5       1
  25    125   10    [3, 4, 7, 9, 12]                   5       1
  25    125   10    [3, 4, 7, 11, 12]                  5       1
  25    125   10    [3, 4, 8, 9, 11]                   6       1
  25    125   10    [3, 4, 8, 9, 12]                   5       1
  25    125   10    [3, 4, 8, 11, 12]                  5       1
  25    125   10    [3, 4, 9, 11, 12]                  5       1
  25    125   10    [3, 6, 7, 8, 9]                    6       1
  25    125   10    [3, 6, 7, 8, 11]                   5       1
  25    125   10    [3, 6, 7, 8, 12]                   5       1
  25    125   10    [3, 6, 7, 9, 11]                   5       1
  25    125   10    [3, 6, 7, 9, 12]                   5       1
  25    125   10    [3, 6, 7, 11, 12]                  5       1
  25    125   10    [3, 6, 8, 9, 11]                   5       1
  25    125   10    [3, 6, 8, 9, 12]                   5       1
  25    125   10    [3, 6, 8, 11, 12]                  5       1
  25    125   10    [3, 6, 9, 11, 12]                  5       1
  25    125   10    [3, 7, 8, 9, 11]                   5       1
  25    125   10    [3, 7, 8, 9, 12]                   5       1
  25    125   10    [3, 7, 8, 11, 12]                  5       1
  25    125   10    [3, 7, 9, 11, 12]                  6       1
  25    125   10    [3, 8, 9, 11, 12]                  5       1
  25    125   10    [4, 6, 7, 8, 9]                    7       1
  25    125   10    [4, 6, 7, 8, 11]                   5       1
  25    125   10    [4, 6, 7, 8, 12]                   5       1
  25    125   10    [4, 6, 7, 9, 11]                   5       1
  25    125   10    [4, 6, 7, 9, 12]                   5       1
  25    125   10    [4, 6, 7, 11, 12]                  5       1
  25    125   10    [4, 6, 8, 9, 11]                   5       1
  25    125   10    [4, 6, 8, 9, 12]                   5       1
  25    125   10    [4, 6, 8, 11, 12]                  5       1
  25    125   10    [4, 6, 9, 11, 12]                  6       1
  25    125   10    [4, 7, 8, 9, 11]                   5       1
  25    125   10    [4, 7, 8, 9, 12]                   5       1
  25    125   10    [4, 7, 8, 11, 12]                  5       1
  25    125   10    [4, 7, 9, 11, 12]                  5       1
  25    125   10    [4, 8, 9, 11, 12]                  5       1
  25    125   10    [6, 7, 8, 9, 11]                   6       1
  25    125   10    [6, 7, 8, 9, 12]                   6       1
  25    125   10    [6, 7, 8, 11, 12]                  6       1
  25    125   10    [6, 7, 9, 11, 12]                  6       1
  25    125   10    [6, 8, 9, 11, 12]                  6       1
  25    125   10    [7, 8, 9, 11, 12]                  7       1
  25    150   12    [1, 2, 3, 4, 6, 7]                 5       1
  25    150   12    [1, 2, 3, 4, 6, 8]                 5       1
  25    150   12    [1, 2, 3, 4, 6, 9]                 5       1
  25    150   12    [1, 2, 3, 4, 6, 11]                5       1
  25    150   12    [1, 2, 3, 4, 6, 12]                5       1
  25    150   12    [1, 2, 3, 4, 7, 8]                 5       1
  25    150   12    [1, 2, 3, 4, 7, 9]                 5       1
  25    150   12    [1, 2, 3, 4, 7, 11]                5       2
  25    150   12    [1, 2, 3, 4, 7, 12]                5       1
  25    150   12    [1, 2, 3, 4, 8, 9]                 5       1
  25    150   12    [1, 2, 3, 4, 8, 11]                5       1
  25    150   12    [1, 2, 3, 4, 8, 12]                5       1
  25    150   12    [1, 2, 3, 4, 9, 11]                5       1
  25    150   12    [1, 2, 3, 4, 9, 12]                5       1
  25    150   12    [1, 2, 3, 4, 11, 12]               5       1
  25    150   12    [1, 2, 3, 6, 7, 8]                 5       1
  25    150   12    [1, 2, 3, 6, 7, 9]                 5       1
  25    150   12    [1, 2, 3, 6, 7, 11]                6       1
  25    150   12    [1, 2, 3, 6, 7, 12]                5       1
  25    150   12    [1, 2, 3, 6, 8, 9]                 5       1
  25    150   12    [1, 2, 3, 6, 8, 11]                5       1
  25    150   12    [1, 2, 3, 6, 8, 12]                5       1
  25    150   12    [1, 2, 3, 6, 9, 11]                5       1
  25    150   12    [1, 2, 3, 6, 9, 12]                5       1
  25    150   12    [1, 2, 3, 6, 11, 12]               5       1
  25    150   12    [1, 2, 3, 7, 8, 9]                 5       1
  25    150   12    [1, 2, 3, 7, 8, 11]                5       1
  25    150   12    [1, 2, 3, 7, 8, 12]                5       1
  25    150   12    [1, 2, 3, 7, 9, 11]                5       1
  25    150   12    [1, 2, 3, 7, 9, 12]                5       1
  25    150   12    [1, 2, 3, 7, 11, 12]               5       1
  25    150   12    [1, 2, 3, 8, 9, 11]                5       1
  25    150   12    [1, 2, 3, 8, 9, 12]                5       1
  25    150   12    [1, 2, 3, 8, 11, 12]               5       1
  25    150   12    [1, 2, 3, 9, 11, 12]               5       1
